date,price,total_volume,market_cap,coin_name
12/22/2021,49145.21726,25764127608,9.29204E+11,bitcoin
12/23/2021,48755.89564,21887790446,9.21888E+11,bitcoin
12/24/2021,50900.61495,26419703745,9.60809E+11,bitcoin
12/25/2021,50888.72104,22535489970,9.62312E+11,bitcoin
12/26/2021,50663.4871,17235296606,9.581E+11,bitcoin
12/27/2021,50852.86026,19632044502,9.61724E+11,bitcoin
12/28/2021,50774.06781,22793878137,9.60281E+11,bitcoin
12/29/2021,47725.14805,29538983233,9.02656E+11,bitcoin
12/30/2021,46506.99465,26348739119,8.74314E+11,bitcoin
12/31/2021,47191.86839,23753871435,8.92649E+11,bitcoin
1/1/2022,46319.65109,25895349605,8.76193E+11,bitcoin
1/2/2022,47816.07768,18904585811,9.04552E+11,bitcoin
1/3/2022,47387.21217,33756128242,8.97536E+11,bitcoin
1/4/2022,46531.14086,21890019532,8.8033E+11,bitcoin
1/5/2022,45938.02427,24895990584,8.76243E+11,bitcoin
1/6/2022,43647.14751,31837641246,8.27723E+11,bitcoin
1/7/2022,43216.45868,26366602397,8.19523E+11,bitcoin
1/8/2022,41527.19704,79685254648,7.87736E+11,bitcoin
1/9/2022,41756.66232,23337017233,7.92893E+11,bitcoin
1/10/2022,41862.36099,18016718174,7.91649E+11,bitcoin
1/11/2022,41869.85906,27984634062,7.92408E+11,bitcoin
1/12/2022,42777.21102,22813557398,8.09622E+11,bitcoin
1/13/2022,43981.87733,28250302540,8.3246E+11,bitcoin
1/14/2022,42608.41001,43905745871,8.06511E+11,bitcoin
1/15/2022,43120.85451,20238314435,8.16129E+11,bitcoin
1/16/2022,43226.65027,14651008625,8.168E+11,bitcoin
1/17/2022,43119.79214,14452346389,8.16326E+11,bitcoin
1/18/2022,42298.34112,17694929626,8.00823E+11,bitcoin
1/19/2022,42395.45879,18897950050,8.03962E+11,bitcoin
1/20/2022,41749.55143,19626113310,7.90508E+11,bitcoin
1/21/2022,40707.68241,20930163211,7.74236E+11,bitcoin
1/22/2022,36508.79979,38296960033,6.92855E+11,bitcoin
1/23/2022,35180.43546,35517336417,6.66221E+11,bitcoin
1/24/2022,36306.40944,22865032969,6.87576E+11,bitcoin
1/25/2022,36774.00714,36385158449,6.96465E+11,bitcoin
1/26/2022,36988.92851,46168918585,7.00571E+11,bitcoin
1/27/2022,36870.44017,26756873750,7.00166E+11,bitcoin
1/28/2022,37276.83956,22057410457,7.02311E+11,bitcoin
1/29/2022,37852.57903,19214103304,7.17027E+11,bitcoin
1/30/2022,38232.17873,14178650232,7.22829E+11,bitcoin
1/31/2022,37983.1515,11807185114,7.1957E+11,bitcoin
2/1/2022,38555.53446,17731563487,7.27905E+11,bitcoin
2/2/2022,38835.69494,17109120250,7.36102E+11,bitcoin
2/3/2022,37000.9825,16709908527,7.00646E+11,bitcoin
2/4/2022,37101.35159,16136299995,7.03003E+11,bitcoin
2/5/2022,41673.83955,25347215344,7.77355E+11,bitcoin
2/6/2022,41493.69005,16752051696,7.86295E+11,bitcoin
2/7/2022,42475.54322,13206494655,8.04942E+11,bitcoin
2/8/2022,43910.92999,24171856714,8.33393E+11,bitcoin
2/9/2022,44184.44751,29024977265,8.37407E+11,bitcoin
2/10/2022,44383.88806,19780565063,8.4134E+11,bitcoin
2/11/2022,43628.13953,27877618434,8.26942E+11,bitcoin
2/12/2022,42445.38877,23279080010,8.03707E+11,bitcoin
2/13/2022,42254.73812,15479727289,7.99547E+11,bitcoin
2/14/2022,42247.83595,12146423251,8.0206E+11,bitcoin
2/15/2022,42634.57378,18090873763,8.08281E+11,bitcoin
2/16/2022,44574.32057,19801081789,8.48321E+11,bitcoin
2/17/2022,44063.28198,16847003857,8.36256E+11,bitcoin
2/18/2022,40562.98695,22270664615,7.70097E+11,bitcoin
2/19/2022,40073.49536,20130002755,7.59882E+11,bitcoin
2/20/2022,40192.75912,11735183838,7.61447E+11,bitcoin
2/21/2022,38514.00854,15998424231,7.30382E+11,bitcoin
2/22/2022,37059.9794,25174914104,7.03004E+11,bitcoin
2/23/2022,38337.20386,22212181617,7.27094E+11,bitcoin
2/24/2022,37372.29268,18507851468,7.08829E+11,bitcoin
2/25/2022,38363.34549,40839699481,7.27658E+11,bitcoin
2/26/2022,39316.16208,22579249142,7.45763E+11,bitcoin
2/27/2022,39090.20215,14568201295,7.41084E+11,bitcoin
2/28/2022,37803.59016,19424397946,7.1762E+11,bitcoin
3/1/2022,43225.40468,30634280855,8.19019E+11,bitcoin
3/2/2022,44459.59163,27880763034,8.41254E+11,bitcoin
3/3/2022,43980.70738,25615956856,8.34438E+11,bitcoin
3/4/2022,42491.97839,22366184129,8.07455E+11,bitcoin
3/5/2022,39200.29974,25121267306,7.4381E+11,bitcoin
3/6/2022,39463.14681,14818212145,7.48197E+11,bitcoin
3/7/2022,38442.99175,16995562041,7.29502E+11,bitcoin
3/8/2022,38076.49382,24596395439,7.23199E+11,bitcoin
3/9/2022,38732.93701,22556397749,7.35454E+11,bitcoin
3/10/2022,41986.03445,29211702119,7.9685E+11,bitcoin
3/11/2022,39468.35477,27653455219,7.49384E+11,bitcoin
3/12/2022,38775.17559,23624165275,7.38268E+11,bitcoin
3/13/2022,38903.69355,12440826654,7.38457E+11,bitcoin
3/14/2022,37852.52514,14461647576,7.18551E+11,bitcoin
3/15/2022,39669.42381,21250969229,7.51354E+11,bitcoin
3/16/2022,39331.84654,20768829818,7.47642E+11,bitcoin
3/17/2022,41165.63506,34974203469,7.79761E+11,bitcoin
3/18/2022,41001.70958,18861644943,7.78474E+11,bitcoin
3/19/2022,41837.41314,30316128166,7.94379E+11,bitcoin
3/20/2022,42201.93992,16580741572,8.00888E+11,bitcoin
3/21/2022,41283.259,16856192302,7.84054E+11,bitcoin
3/22/2022,41061.81589,21335882483,7.79205E+11,bitcoin
3/23/2022,42401.8956,28688623151,8.03937E+11,bitcoin
3/24/2022,42802.15471,21851891599,8.10894E+11,bitcoin
3/25/2022,43936.09623,26212783704,8.34251E+11,bitcoin
3/26/2022,44331.77796,26147756108,8.42032E+11,bitcoin
3/27/2022,44510.84422,13676534294,8.45235E+11,bitcoin
3/28/2022,46715.11762,22545392530,8.87283E+11,bitcoin
3/29/2022,46994.87912,30051327357,8.92748E+11,bitcoin
3/30/2022,47459.26124,26128040681,9.0143E+11,bitcoin
3/31/2022,47063.36585,24497248306,8.95356E+11,bitcoin
4/1/2022,45528.40715,27736469646,8.6501E+11,bitcoin
4/2/2022,46270.20071,32948605532,8.79144E+11,bitcoin
4/3/2022,45842.14476,24803837260,8.7105E+11,bitcoin
4/4/2022,46434.56298,21510196790,8.82347E+11,bitcoin
4/5/2022,46622.63571,28019309651,8.85585E+11,bitcoin
4/6/2022,45635.45438,25474063862,8.67247E+11,bitcoin
4/7/2022,43198.77527,34113818642,8.20983E+11,bitcoin
4/8/2022,43515.15032,22960138784,8.27033E+11,bitcoin
4/9/2022,42315.70972,24202906401,8.04272E+11,bitcoin
4/10/2022,42796.39748,13949535312,8.12734E+11,bitcoin
4/11/2022,42274.90737,14936318819,8.03575E+11,bitcoin
4/12/2022,39603.96516,30168665078,7.52681E+11,bitcoin
4/13/2022,40205.67794,27804694935,7.64315E+11,bitcoin
4/14/2022,41205.16872,25453869986,7.83561E+11,bitcoin
4/15/2022,39959.45707,22744792147,7.59703E+11,bitcoin
4/16/2022,40586.59731,22053774554,7.71667E+11,bitcoin
4/17/2022,40450.37931,15777789210,7.7044E+11,bitcoin
4/18/2022,39739.11926,16627779442,7.55627E+11,bitcoin
4/19/2022,40833.53797,30617039400,7.76463E+11,bitcoin
4/20/2022,41498.12245,22717772925,7.89142E+11,bitcoin
4/21/2022,41397.22048,24937668255,7.87437E+11,bitcoin
4/22/2022,40528.54149,32131220616,7.70787E+11,bitcoin
4/23/2022,39756.84899,46022063019,7.56144E+11,bitcoin
4/24/2022,39561.78019,15010797472,7.52414E+11,bitcoin
4/25/2022,39469.04986,16778683768,7.52446E+11,bitcoin
4/26/2022,40488.87792,32883645914,7.70112E+11,bitcoin
4/27/2022,38134.21545,31053018153,7.25435E+11,bitcoin
4/28/2022,39237.94932,28170490246,7.46473E+11,bitcoin
4/29/2022,39741.76665,31484572271,7.56091E+11,bitcoin
4/30/2022,38650.55014,27758348826,7.3583E+11,bitcoin
5/1/2022,37820.61177,20955789685,7.19611E+11,bitcoin
5/2/2022,38537.65477,24857664487,7.33295E+11,bitcoin
5/3/2022,38561.5654,29825308569,7.33788E+11,bitcoin
5/4/2022,37758.49611,23070122642,7.18542E+11,bitcoin
5/5/2022,39699.02404,31748901527,7.55764E+11,bitcoin
5/6/2022,36612.22955,37402043366,6.96021E+11,bitcoin
5/7/2022,36116.39429,32223287014,6.87093E+11,bitcoin
5/8/2022,35573.3102,19130720395,6.78702E+11,bitcoin
5/9/2022,34070.3122,30810576502,6.48514E+11,bitcoin
5/10/2022,30269.58696,58369928594,5.76198E+11,bitcoin
5/11/2022,31026.93387,54071363210,5.90644E+11,bitcoin
5/12/2022,28913.48836,65985702702,5.49294E+11,bitcoin
5/13/2022,29126.11598,61338080284,5.55266E+11,bitcoin
5/14/2022,29310.72896,71541696924,5.58053E+11,bitcoin
5/15/2022,30189.33318,25759546764,5.73778E+11,bitcoin
5/16/2022,31319.30911,22948123704,5.96346E+11,bitcoin
5/17/2022,29923.60699,28418179221,5.69802E+11,bitcoin
5/18/2022,30502.19328,24964703224,5.81273E+11,bitcoin
5/19/2022,28772.2005,26219431165,5.47927E+11,bitcoin
5/20/2022,30382.40624,29190056577,5.78678E+11,bitcoin
5/21/2022,29256.81337,25980877920,5.57202E+11,bitcoin
5/22/2022,29491.50795,13561006428,5.61696E+11,bitcoin
5/23/2022,30351.05042,17199930155,5.7809E+11,bitcoin
5/24/2022,29163.16778,26646754325,5.55459E+11,bitcoin
5/25/2022,29655.02613,23486436837,5.64885E+11,bitcoin
5/26/2022,29584.94985,23108764916,5.63577E+11,bitcoin
5/27/2022,29346.78144,31972044692,5.59066E+11,bitcoin
5/28/2022,28646.65218,31756305901,5.45753E+11,bitcoin
5/29/2022,29088.23645,15406515373,5.54939E+11,bitcoin
5/30/2022,29492.50321,14496111398,5.61771E+11,bitcoin
5/31/2022,31740.94073,34891305295,6.04927E+11,bitcoin
6/1/2022,31865.74962,29770567353,6.07393E+11,bitcoin
6/2/2022,29833.45033,35553330792,5.69002E+11,bitcoin
6/3/2022,30481.014,24232399986,5.80863E+11,bitcoin
6/4/2022,29714.14349,21997859591,5.66276E+11,bitcoin
6/5/2022,29872.36031,12911383482,5.6834E+11,bitcoin
6/6/2022,29917.76405,13395229055,5.7021E+11,bitcoin
6/7/2022,31372.58476,27644798123,5.97967E+11,bitcoin
6/8/2022,31265.46928,36111325508,5.97206E+11,bitcoin
6/9/2022,30229.23684,27080284929,5.76239E+11,bitcoin
6/10/2022,30101.18752,18871591862,5.7382E+11,bitcoin
6/11/2022,29101.29826,25663085729,5.54623E+11,bitcoin
6/12/2022,28374.145,22518366770,5.40789E+11,bitcoin
6/13/2022,26767.26917,29834061116,5.14202E+11,bitcoin
6/14/2022,22525.76835,64852526179,4.29492E+11,bitcoin
6/15/2022,22244.84897,47639470968,4.23044E+11,bitcoin
6/16/2022,22529.19811,52027211447,4.29888E+11,bitcoin
6/17/2022,20408.69049,27449277946,3.89182E+11,bitcoin
6/18/2022,20473.05288,24232922585,3.91442E+11,bitcoin
6/19/2022,19047.41783,38920632524,3.62304E+11,bitcoin
6/20/2022,20516.41198,32488136326,3.90555E+11,bitcoin
6/21/2022,20636.75891,28346447997,3.92793E+11,bitcoin
6/22/2022,20700.92393,25340643363,3.9506E+11,bitcoin
6/23/2022,19983.56648,24955466738,3.81616E+11,bitcoin
6/24/2022,21100.27053,23655104387,4.02496E+11,bitcoin
6/25/2022,21262.71348,21955656696,4.07086E+11,bitcoin
6/26/2022,21525.88036,16152442749,4.10111E+11,bitcoin
6/27/2022,21052.8054,15392697878,4.01646E+11,bitcoin
6/28/2022,20751.47753,17719011288,3.95915E+11,bitcoin
6/29/2022,20282.54248,18161209601,3.86607E+11,bitcoin
6/30/2022,20108.52947,20744333507,3.84068E+11,bitcoin
7/1/2022,19608.39749,22816515395,3.65984E+11,bitcoin
7/2/2022,19407.44743,28756781115,3.70917E+11,bitcoin
7/3/2022,19268.227,15601715001,3.67707E+11,bitcoin
7/4/2022,19310.23322,13976969844,3.68549E+11,bitcoin
7/5/2022,20257.01233,18634860046,3.86425E+11,bitcoin
7/6/2022,20188.77966,23623270106,3.85302E+11,bitcoin
7/7/2022,20566.68722,21755499642,3.9248E+11,bitcoin
7/8/2022,21660.59684,21927087503,4.14056E+11,bitcoin
7/9/2022,21858.81875,46645398901,4.1769E+11,bitcoin
7/10/2022,21589.6281,26211587452,4.1246E+11,bitcoin
7/11/2022,20859.81408,25037950754,3.9825E+11,bitcoin
7/12/2022,19998.46784,21319467249,3.82E+11,bitcoin
7/13/2022,19350.73735,22074971578,3.70192E+11,bitcoin
7/14/2022,20225.23866,28560004361,3.85463E+11,bitcoin
7/15/2022,20574.84059,28732413537,3.93104E+11,bitcoin
7/16/2022,20794.81198,46542248374,3.97285E+11,bitcoin
7/17/2022,21193.08334,42051101695,4.04706E+11,bitcoin
7/18/2022,20824.36275,29615794461,3.97661E+11,bitcoin
7/19/2022,22395.36538,58636734705,4.25757E+11,bitcoin
7/20/2022,23366.9077,57338223362,4.45889E+11,bitcoin
7/21/2022,23313.29673,40775718994,4.4613E+11,bitcoin
7/22/2022,23155.20756,63224249258,4.4238E+11,bitcoin
7/23/2022,22696.90275,40304373301,4.33486E+11,bitcoin
7/24/2022,22506.19957,42519262113,4.29803E+11,bitcoin
7/25/2022,22613.71921,33108916659,4.3382E+11,bitcoin
7/26/2022,21330.29545,42667548129,4.0748E+11,bitcoin
7/27/2022,21235.61232,53995620035,4.05692E+11,bitcoin
7/28/2022,22908.88426,54498281944,4.37194E+11,bitcoin
7/29/2022,23822.0676,55609627981,4.54807E+11,bitcoin
7/30/2022,23847.58332,41089335196,4.59609E+11,bitcoin
7/31/2022,23653.45955,62102072347,4.51727E+11,bitcoin
8/1/2022,23379.70053,31786729326,4.47051E+11,bitcoin
8/2/2022,23333.74924,44489771147,4.45959E+11,bitcoin
8/3/2022,23053.84685,35151096517,4.40955E+11,bitcoin
8/4/2022,22860.42098,41334593234,4.37036E+11,bitcoin
8/5/2022,22678.36363,23624874220,4.32421E+11,bitcoin
8/6/2022,23225.0362,27040190910,4.43822E+11,bitcoin
8/7/2022,22984.57953,14439694271,4.39415E+11,bitcoin
8/8/2022,23197.60347,14324042469,4.42979E+11,bitcoin
8/9/2022,23823.67944,27756736787,4.55451E+11,bitcoin
8/10/2022,23203.6807,29738069338,4.43383E+11,bitcoin
8/11/2022,23948.82955,32215976526,4.5727E+11,bitcoin
8/12/2022,23948.7517,33892871244,4.58071E+11,bitcoin
8/13/2022,24411.37987,25195193357,4.66766E+11,bitcoin
8/14/2022,24433.65375,22240559960,4.67078E+11,bitcoin
8/15/2022,24312.54142,21287616856,4.64896E+11,bitcoin
8/16/2022,24179.01465,33404812508,4.62437E+11,bitcoin
8/17/2022,23913.33373,24971300201,4.56791E+11,bitcoin
8/18/2022,23359.41884,29567403252,4.47016E+11,bitcoin
8/19/2022,23248.38423,20228208349,4.44846E+11,bitcoin
8/20/2022,20945.83397,35142410593,4.0081E+11,bitcoin
8/21/2022,21175.23273,23809679191,4.04925E+11,bitcoin
8/22/2022,21615.76169,20476237108,4.13579E+11,bitcoin
8/23/2022,21387.74711,28856912427,4.08409E+11,bitcoin
8/24/2022,21562.45154,29331102122,4.12338E+11,bitcoin
8/25/2022,21395.45847,26855905243,4.09503E+11,bitcoin
8/26/2022,21618.00902,26767966536,4.13843E+11,bitcoin
8/27/2022,20271.32295,34910727805,3.87215E+11,bitcoin
8/28/2022,20069.95333,24463219415,3.83791E+11,bitcoin
8/29/2022,19659.24671,19781826309,3.76181E+11,bitcoin
8/30/2022,20308.86145,28706315246,3.89119E+11,bitcoin
8/31/2022,19805.3507,30308993725,3.79555E+11,bitcoin
9/1/2022,20023.55444,27825786160,3.83348E+11,bitcoin
9/2/2022,20153.97598,25616737336,3.85028E+11,bitcoin
9/3/2022,19941.45137,24078042298,3.81788E+11,bitcoin
9/4/2022,19814.56425,20048153187,3.79422E+11,bitcoin
9/5/2022,19980.01322,21537524477,3.82421E+11,bitcoin
9/6/2022,19785.7335,23522961655,3.78685E+11,bitcoin
9/7/2022,18859.50009,39940310406,3.6121E+11,bitcoin
9/8/2022,19280.62548,30517907004,3.6934E+11,bitcoin
9/9/2022,19322.77775,28936941008,3.69723E+11,bitcoin
9/10/2022,21359.58253,42487059055,4.08976E+11,bitcoin
9/11/2022,21707.38732,35941349745,4.15975E+11,bitcoin
9/12/2022,21739.80438,31266252145,4.16074E+11,bitcoin
9/13/2022,22339.6705,44006486689,4.27474E+11,bitcoin
9/14/2022,20184.96749,46489890915,3.8653E+11,bitcoin
9/15/2022,20255.92298,35789015870,3.87486E+11,bitcoin
9/16/2022,19702.16989,33715957207,3.77719E+11,bitcoin
9/17/2022,19764.41171,30187737710,3.77989E+11,bitcoin
9/18/2022,20131.67531,23394494074,3.85487E+11,bitcoin
9/19/2022,19437.15787,28689764414,3.72598E+11,bitcoin
9/20/2022,19570.38671,39507938865,3.74524E+11,bitcoin
9/21/2022,18869.92881,33890591850,3.61981E+11,bitcoin
9/22/2022,18539.63524,41059997265,3.55194E+11,bitcoin
9/23/2022,19464.32266,37660914390,3.72076E+11,bitcoin
9/24/2022,19291.9048,35506139424,3.70913E+11,bitcoin
9/25/2022,18939.97058,24644354422,3.63169E+11,bitcoin
9/26/2022,18809.41144,21516374223,3.60257E+11,bitcoin
9/27/2022,19219.72778,42560193944,3.67613E+11,bitcoin
9/28/2022,19116.33116,52482615484,3.66383E+11,bitcoin
9/29/2022,19444.78777,47494258190,3.72892E+11,bitcoin
9/30/2022,19563.76516,37537716230,3.74831E+11,bitcoin
10/1/2022,19476.9266,37848666331,3.73222E+11,bitcoin
10/2/2022,19314.46384,15943514603,3.70205E+11,bitcoin
10/3/2022,19065.15384,17859684588,3.66196E+11,bitcoin
10/4/2022,19620.56754,26634227152,3.75768E+11,bitcoin
10/5/2022,20345.39852,30974520028,3.90178E+11,bitcoin
10/6/2022,20161.83061,29366342083,3.86369E+11,bitcoin
10/7/2022,19949.05104,31354758329,3.82506E+11,bitcoin
10/8/2022,19457.30895,25445042398,3.73171E+11,bitcoin
10/9/2022,19418.03799,12996183216,3.72392E+11,bitcoin
10/10/2022,19448.149,14404623229,3.72265E+11,bitcoin
10/11/2022,19142.69477,23743487601,3.67207E+11,bitcoin
10/12/2022,19058.62804,25102717821,3.65119E+11,bitcoin
10/13/2022,19153.03978,22339104401,3.67302E+11,bitcoin
10/14/2022,19383.94322,37194496438,3.71647E+11,bitcoin
10/15/2022,19198.10714,34806651159,3.67585E+11,bitcoin
10/16/2022,19072.78051,13103099352,3.6587E+11,bitcoin
10/17/2022,19272.92185,15683330320,3.69553E+11,bitcoin
10/18/2022,19557.89555,23713928578,3.75052E+11,bitcoin
10/19/2022,19348.02937,25848175159,3.71197E+11,bitcoin
10/20/2022,19134.24266,23047051893,3.67085E+11,bitcoin
10/21/2022,19031.15987,25712511232,3.65099E+11,bitcoin
10/22/2022,19173.28047,30297335038,3.67999E+11,bitcoin
10/23/2022,19203.86547,13362526958,3.68485E+11,bitcoin
10/24/2022,19574.82423,19928822961,3.75197E+11,bitcoin
10/25/2022,19316.94062,28657172009,3.70623E+11,bitcoin
10/26/2022,20095.15223,39846253139,3.85477E+11,bitcoin
10/27/2022,20774.2475,50667020408,3.98675E+11,bitcoin
10/28/2022,20278.36623,41829789298,3.89239E+11,bitcoin
10/29/2022,20591.24121,36165609165,3.95201E+11,bitcoin
10/30/2022,20800.70709,32806216911,3.99135E+11,bitcoin
10/31/2022,20623.8715,24707906149,3.95548E+11,bitcoin
11/1/2022,20494.60121,37290619695,3.93311E+11,bitcoin
11/2/2022,20489.6462,32262771911,3.93218E+11,bitcoin
11/3/2022,20162.9809,44539856162,3.87016E+11,bitcoin
11/4/2022,20210.91242,36562782564,3.87756E+11,bitcoin
11/5/2022,21150.31558,33773463079,4.05988E+11,bitcoin
11/6/2022,21282.98511,31061573101,4.08893E+11,bitcoin
11/7/2022,20906.99793,50602704771,4.01869E+11,bitcoin
11/8/2022,20597.75502,91750982446,3.95169E+11,bitcoin
11/9/2022,18562.35322,92144963385,3.56872E+11,bitcoin
11/10/2022,15742.44434,74978675391,3.01964E+11,bitcoin
11/11/2022,17594.9235,65200666543,3.36597E+11,bitcoin
11/12/2022,17080.21526,45030331311,3.25921E+11,bitcoin
11/13/2022,16797.98748,21893997141,3.22331E+11,bitcoin
11/14/2022,16344.34232,20411619109,3.13606E+11,bitcoin
11/15/2022,16645.8285,37539226046,3.20599E+11,bitcoin
11/16/2022,16890.52938,28676275679,3.24608E+11,bitcoin
11/17/2022,16689.39673,26922027947,3.20099E+11,bitcoin
11/18/2022,16718.36123,22011291267,3.21287E+11,bitcoin
11/19/2022,16707.02278,20942172141,3.20877E+11,bitcoin
11/20/2022,16712.72953,10844466290,3.21151E+11,bitcoin
11/21/2022,16304.07686,15680401750,3.13371E+11,bitcoin
11/22/2022,15814.33528,31057277097,3.03834E+11,bitcoin
11/23/2022,16171.62898,25091849199,3.11463E+11,bitcoin
11/24/2022,16608.00999,26858079944,3.19494E+11,bitcoin
11/25/2022,16596.03576,20949512927,3.1895E+11,bitcoin
11/26/2022,16524.44901,18933018588,3.1792E+11,bitcoin
11/27/2022,16456.15606,18243019110,3.16207E+11,bitcoin
11/28/2022,16459.14954,16551822516,3.16488E+11,bitcoin
11/29/2022,16222.21073,24566056814,3.11811E+11,bitcoin
11/30/2022,16441.97998,24663035431,3.16171E+11,bitcoin
12/1/2022,17186.50257,30676053555,3.30763E+11,bitcoin
12/2/2022,16972.73406,23319572025,3.26142E+11,bitcoin
12/3/2022,17084.87334,20945433172,3.28178E+11,bitcoin
12/4/2022,16923.38287,16931408154,3.26498E+11,bitcoin
12/5/2022,17149.93175,18214353301,3.29545E+11,bitcoin
12/6/2022,16973.37258,23204017214,3.26636E+11,bitcoin
12/7/2022,17085.64314,21026126511,3.28108E+11,bitcoin
12/8/2022,16851.30347,21192130006,3.24179E+11,bitcoin
12/9/2022,17235.01416,22674029585,3.3139E+11,bitcoin
12/10/2022,17149.8242,23179829829,3.29757E+11,bitcoin
12/11/2022,17125.36493,14234368490,3.29283E+11,bitcoin
12/12/2022,17101.03802,15681124919,3.28869E+11,bitcoin
12/13/2022,17179.59604,21633829199,3.30716E+11,bitcoin
12/14/2022,17784.16289,28941242218,3.42103E+11,bitcoin
12/15/2022,17808.71617,27267536669,3.42693E+11,bitcoin
12/16/2022,17338.35813,22754686788,3.33855E+11,bitcoin
12/17/2022,16623.75783,22250411215,3.18992E+11,bitcoin
12/18/2022,16806.48559,15086383816,3.23096E+11,bitcoin
12/19/2022,16742.81666,11134054723,3.22741E+11,bitcoin
12/20/2022,16422.56227,17719672545,3.1627E+11,bitcoin
12/21/2022,16899.33197,24938219698,3.2512E+11,bitcoin
12/22/2022,16816.8537,16062767787,3.23128E+11,bitcoin
12/23/2022,16824.79016,17847826942,3.23519E+11,bitcoin
12/24/2022,16791.45544,16765392450,3.23013E+11,bitcoin
12/25/2022,16848.56871,10169853734,3.24073E+11,bitcoin
12/26/2022,16842.17704,12574453969,3.23869E+11,bitcoin
12/27/2022,16900.08187,12574997282,3.25037E+11,bitcoin
12/28/2022,16701.84021,17436062122,3.21351E+11,bitcoin
12/29/2022,16538.90609,19113614756,3.18289E+11,bitcoin
12/30/2022,16644.37909,15683731677,3.20297E+11,bitcoin
12/31/2022,16604.02052,17497327983,3.19722E+11,bitcoin
1/1/2023,16540.69362,12013247678,3.18278E+11,bitcoin
1/2/2023,16615.96932,9799252684,3.19832E+11,bitcoin
1/3/2023,16674.34254,13023861028,3.21486E+11,bitcoin
1/4/2023,16677.64619,15367167883,3.21081E+11,bitcoin
1/5/2023,16855.17474,20836560772,3.24398E+11,bitcoin
1/6/2023,16832.09899,14919039445,3.24139E+11,bitcoin
1/7/2023,16960.23206,19046576250,3.26571E+11,bitcoin
1/8/2023,16950.86152,9594456673,3.26372E+11,bitcoin
1/9/2023,17074.6154,11841041543,3.28471E+11,bitcoin
1/10/2023,17194.90933,25532751567,3.31158E+11,bitcoin
1/11/2023,17436.90233,21858206845,3.35744E+11,bitcoin
1/12/2023,17996.83255,25439279073,3.45689E+11,bitcoin
1/13/2023,18866.81033,48025109150,3.63381E+11,bitcoin
1/14/2023,19941.78054,39514419053,3.82675E+11,bitcoin
1/15/2023,21019.20661,49498711312,4.0521E+11,bitcoin
1/16/2023,20853.23057,23072133988,4.01697E+11,bitcoin
1/17/2023,21175.33774,34809391746,4.0776E+11,bitcoin
1/18/2023,21156.78393,33278841337,4.07405E+11,bitcoin
1/19/2023,20726.84497,40612056909,3.9935E+11,bitcoin
1/20/2023,21081.67102,29144534678,4.06258E+11,bitcoin
1/21/2023,22705.83368,41321936669,4.36725E+11,bitcoin
1/22/2023,22771.02329,44077026804,4.38579E+11,bitcoin
1/23/2023,22736.66143,34124364415,4.3806E+11,bitcoin
1/24/2023,22984.87498,36750647386,4.42926E+11,bitcoin
1/25/2023,22610.0106,35621897293,4.35679E+11,bitcoin
1/26/2023,23180.4227,42772537175,4.46715E+11,bitcoin
1/27/2023,23024.74618,37099702812,4.44006E+11,bitcoin
1/28/2023,23082.85838,36109035905,4.44898E+11,bitcoin
1/29/2023,23022.23299,19567219824,4.43703E+11,bitcoin
1/30/2023,23797.46089,38438621264,4.58368E+11,bitcoin
1/31/2023,22840.38586,38594596832,4.39296E+11,bitcoin
2/1/2023,23137.32355,32683643418,4.45991E+11,bitcoin
2/2/2023,23725.1618,37452064508,4.57383E+11,bitcoin
2/3/2023,23539.67677,44735297657,4.53565E+11,bitcoin
2/4/2023,23451.57765,41267040611,4.52313E+11,bitcoin
2/5/2023,23340.34959,21063097082,4.50197E+11,bitcoin
2/6/2023,22946.28658,26678691425,4.42934E+11,bitcoin
2/7/2023,22786.48301,33963650031,4.38726E+11,bitcoin
2/8/2023,23294.91365,38850594359,4.49391E+11,bitcoin
2/9/2023,22947.50783,34247782006,4.42518E+11,bitcoin
2/10/2023,21820.88651,51161546272,4.20791E+11,bitcoin
2/11/2023,21630.13298,42389972640,4.17351E+11,bitcoin
2/12/2023,21889.43208,23574706406,4.22108E+11,bitcoin
2/13/2023,21779.8744,25877166001,4.20218E+11,bitcoin
2/14/2023,21807.83427,36761909546,4.20839E+11,bitcoin
2/15/2023,22220.071,45363697020,4.28649E+11,bitcoin
2/16/2023,24307.8751,44336284482,4.6882E+11,bitcoin
2/17/2023,23756.90728,48144978044,4.59294E+11,bitcoin
2/18/2023,24628.82455,54200707341,4.75194E+11,bitcoin
2/19/2023,24642.79087,24900444765,4.7553E+11,bitcoin
2/20/2023,24284.478,33664683478,4.70799E+11,bitcoin
2/21/2023,24786.66594,38997046274,4.78237E+11,bitcoin
2/22/2023,24417.38704,41991954878,4.70624E+11,bitcoin
2/23/2023,24146.10136,40336608135,4.65999E+11,bitcoin
2/24/2023,23951.11098,42356618035,4.61043E+11,bitcoin
2/25/2023,23172.28654,35081974267,4.47316E+11,bitcoin
2/26/2023,23157.03811,22999909593,4.4703E+11,bitcoin
2/27/2023,23541.11585,24469102669,4.54285E+11,bitcoin
2/28/2023,23518.12391,28832423816,4.54365E+11,bitcoin
3/1/2023,23155.54375,25534054046,4.4601E+11,bitcoin
3/2/2023,23634.33349,32507897259,4.56417E+11,bitcoin
3/3/2023,23464.33654,27432755758,4.53067E+11,bitcoin
